enrl_term_cd,subj_area_name,disp_catlg_no,disp_sect_no,grd_cd,num_grd,enrl_tot,instr_nm,instr_func_cd,crs_long_ttl,subj_area_cd,crs_catlg_no,sect_no
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,A- ,35,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,I  ,1,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,B+ ,17,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,B  ,14,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,B- ,12,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,C+ ,15,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,C  ,14,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,C- ,18,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,D+ ,5,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,D  ,3,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,D- ,2,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,F  ,2,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,1     ,I  ,1,188,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,A+ ,9,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,A  ,53,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,A- ,50,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,B+ ,16,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,B  ,30,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,B- ,22,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,C+ ,17,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,C  ,17,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,C- ,9,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,D+ ,2,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,D  ,3,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14C     ,2     ,D- ,2,230,"PHAM, HUNG VIET",01,Structure of Organic Molecules,CHEM   ,0014C   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,P  ,1,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,A  ,193,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,A- ,9,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,I  ,1,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,B+ ,5,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,B  ,25,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,B- ,1,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,C+ ,1,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,14CL    ,1     ,I  ,1,235,"OW, FRANKLIN P",01,General and Organic Chemistry Laboratory II,CHEM   ,0014CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,A+ ,35,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,NP ,1,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,A  ,66,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,I  ,4,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,A- ,38,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,B+ ,17,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,B  ,30,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,B- ,18,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,C+ ,8,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,C  ,9,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,C- ,9,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,D+ ,4,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,D  ,3,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,F  ,7,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20A     ,1     ,I  ,4,245,"KAVNER, ABBY",01,Chemical Structure,CHEM   ,0020A   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,A+ ,111,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,P  ,1,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,A  ,84,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,A- ,43,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,I  ,3,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,B+ ,36,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,B  ,20,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,B- ,14,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,C+ ,12,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,C  ,10,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,C- ,1,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,D+ ,3,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,D  ,3,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,F  ,3,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,1     ,I  ,3,342,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,A+ ,91,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,A  ,94,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,I  ,4,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,A- ,37,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,B+ ,28,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,B  ,20,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,B- ,12,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,C+ ,8,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,C  ,7,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,C- ,2,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,D+ ,1,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,D  ,2,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,F  ,5,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20B     ,2     ,I  ,4,308,"WU, ERIC C",01,Chemical Energetics and Change,CHEM   ,0020B   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20BH    ,1     ,A+ ,7,43,"GELBART, WILLIAM M",01,Chemical Energetics and Change (Honors),CHEM   ,0020BH  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20BH    ,1     ,A  ,6,43,"GELBART, WILLIAM M",01,Chemical Energetics and Change (Honors),CHEM   ,0020BH  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20BH    ,1     ,A- ,9,43,"GELBART, WILLIAM M",01,Chemical Energetics and Change (Honors),CHEM   ,0020BH  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20BH    ,1     ,B+ ,7,43,"GELBART, WILLIAM M",01,Chemical Energetics and Change (Honors),CHEM   ,0020BH  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20BH    ,1     ,B  ,12,43,"GELBART, WILLIAM M",01,Chemical Energetics and Change (Honors),CHEM   ,0020BH  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20BH    ,1     ,B- ,2,43,"GELBART, WILLIAM M",01,Chemical Energetics and Change (Honors),CHEM   ,0020BH  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,1     ,A  ,112,234,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,1     ,A- ,9,234,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,1     ,B+ ,14,234,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,1     ,B  ,64,234,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,1     ,B- ,3,234,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,1     ,C  ,28,234,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,1     ,D  ,4,234,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,2     ,A  ,117,230,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,2     ,A- ,12,230,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,2     ,B+ ,16,230,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,2     ,B  ,63,230,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,2     ,B- ,3,230,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,20L     ,2     ,C  ,19,230,"PANG, JOHNNY",01,General Chemistry Laboratory,CHEM   ,0020L   , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,30AL    ,1     ,A  ,48,72,"HENARY, MAHER",01,General Chemistry Laboratory II,CHEM   ,0030AL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30AL    ,1     ,A- ,4,72,"HENARY, MAHER",01,General Chemistry Laboratory II,CHEM   ,0030AL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30AL    ,1     ,B+ ,6,72,"HENARY, MAHER",01,General Chemistry Laboratory II,CHEM   ,0030AL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30AL    ,1     ,B  ,12,72,"HENARY, MAHER",01,General Chemistry Laboratory II,CHEM   ,0030AL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30AL    ,1     ,B- ,2,72,"HENARY, MAHER",01,General Chemistry Laboratory II,CHEM   ,0030AL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,A+ ,12,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,A  ,17,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,A- ,33,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,I  ,4,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,B+ ,14,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,B  ,16,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,B- ,11,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,C+ ,15,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,C  ,4,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,C- ,7,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,D+ ,2,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,D  ,2,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,D- ,2,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,F  ,2,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30B     ,1     ,I  ,4,137,"OW, FRANKLIN P",01,"Organic Chemistry II: Reactivity, Synthesis, and Spectroscopy",CHEM   ,0030B   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,A+ ,2,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,A  ,54,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,A- ,15,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,I  ,2,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,B+ ,5,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,C- ,1,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,F  ,1,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30BL    ,1     ,I  ,2,78,"DEIFEL, NICHOLAS",01,Organic Chemistry Laboratory I,CHEM   ,0030BL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,A+ ,2,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,A  ,11,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,A- ,9,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,B+ ,6,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,B  ,7,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,B- ,5,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,C+ ,3,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,C  ,6,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,C- ,3,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,D+ ,5,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,D  ,3,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,D- ,1,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30C     ,1     ,F  ,2,63,"MAYNARD, HEATHER D",01,"Organic Chemistry III: Reactivity, Synthesis, and Biomolecules",CHEM   ,0030C   , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30CL    ,1     ,A  ,3,14,"ATHAVALE, SOUMITRA",01,Organic Chemistry Laboratory II,CHEM   ,0030CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30CL    ,1     ,A- ,4,14,"ATHAVALE, SOUMITRA",01,Organic Chemistry Laboratory II,CHEM   ,0030CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30CL    ,1     ,B+ ,6,14,"ATHAVALE, SOUMITRA",01,Organic Chemistry Laboratory II,CHEM   ,0030CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,30CL    ,1     ,B  ,1,14,"ATHAVALE, SOUMITRA",01,Organic Chemistry Laboratory II,CHEM   ,0030CL  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,1     ,P  ,37,37,"GONZALEZ RAMIREZ, MONICA",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,1     ,P  ,37,37,"HASSON, TAMA WESTBROOK",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 001  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,2     ,P  ,36,36,"GONZALEZ RAMIREZ, MONICA",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,2     ,P  ,36,36,"HASSON, TAMA WESTBROOK",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 002  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,3     ,P  ,37,37,"GONZALEZ RAMIREZ, MONICA",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 003  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,3     ,P  ,37,37,"HASSON, TAMA WESTBROOK",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 003  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,4     ,P  ,32,32,"GONZALEZ RAMIREZ, MONICA",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 004  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,4     ,P  ,32,32,"HASSON, TAMA WESTBROOK",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 004  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,5     ,P  ,10,10,"GONZALEZ RAMIREZ, MONICA",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 005  
25W,CHEMISTRY AND BIOCHEMISTRY,98XA    ,5     ,P  ,10,10,"HASSON, TAMA WESTBROOK",01,PEERS Collaborative Learning Workshops for Life Sciences Majors,CHEM   ,0098XA  , 005  
