enrl_term_cd,subj_area_name,disp_catlg_no,disp_sect_no,grd_cd,num_grd,enrl_tot,instr_nm,instr_func_cd,crs_long_ttl,subj_area_cd,crs_catlg_no,sect_no
23F,MECHANICAL AND AEROSPACE ENGINEERING,101     ,1     ,A- ,24,152,"GUPTA, VIJAY",01,Statics and Strength of Materials,MECH&AE,0101    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,101     ,1     ,I  ,3,152,"GUPTA, VIJAY",01,Statics and Strength of Materials,MECH&AE,0101    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,101     ,1     ,B+ ,6,152,"GUPTA, VIJAY",01,Statics and Strength of Materials,MECH&AE,0101    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,101     ,1     ,B  ,3,152,"GUPTA, VIJAY",01,Statics and Strength of Materials,MECH&AE,0101    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,101     ,1     ,F  ,2,152,"GUPTA, VIJAY",01,Statics and Strength of Materials,MECH&AE,0101    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,101     ,1     ,I  ,3,152,"GUPTA, VIJAY",01,Statics and Strength of Materials,MECH&AE,0101    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,A+ ,4,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,A  ,16,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,A- ,22,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,I  ,2,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,B+ ,19,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,B  ,18,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,B- ,7,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,C+ ,9,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,C  ,9,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,D  ,1,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,103     ,1     ,I  ,2,105,"LINOT, ALEC",01,Elementary Fluid Mechanics,MECH&AE,0103    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,A  ,16,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,I  ,2,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,A- ,13,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,B+ ,16,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,B  ,15,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,B- ,16,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,C+ ,1,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,C  ,3,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,C- ,2,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105A    ,1     ,I  ,2,82,"AMAR, RAVNESH C",01,Introduction to Engineering Thermodynamics,MECH&AE,0105A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,A+ ,3,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,A  ,9,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,A- ,6,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,I  ,1,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,B+ ,40,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,B  ,13,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,B- ,2,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,C+ ,3,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,C  ,1,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,C- ,1,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,D  ,7,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,105D    ,1     ,I  ,1,85,"AYYASWAMY, PORTONOVO S",01,Transport Phenomena,MECH&AE,0105D   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,A+ ,1,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,A  ,10,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,A- ,10,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,B+ ,7,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,B  ,6,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,B- ,10,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,C+ ,1,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,C  ,5,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,C- ,7,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,D  ,1,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,D- ,1,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,107     ,1     ,F  ,4,63,"KIM, DENNIS",01,Introduction to Modeling and Analysis of Dynamic Systems,MECH&AE,0107    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,A+ ,10,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,A  ,18,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,A- ,9,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,B+ ,4,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,B  ,10,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,B- ,2,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,C  ,2,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,150A    ,1     ,C- ,1,56,"ELDREDGE, JEFFREY D",01,Intermediate Fluid Mechanics,MECH&AE,0150A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,A+ ,4,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,A  ,6,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,A- ,10,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,B+ ,6,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,B  ,4,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,B- ,1,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,C+ ,3,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C150P   ,1     ,C- ,1,35,"SPEARRIN, RAYMOND M",01,Aircraft Propulsion Systems,MECH&AE,0150P C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,154S    ,1     ,A  ,6,22,"TOOHEY, DAMIAN M",01,"Flight Mechanics, Stability, and Control of Aircraft",MECH&AE,0154S   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,154S    ,1     ,A- ,6,22,"TOOHEY, DAMIAN M",01,"Flight Mechanics, Stability, and Control of Aircraft",MECH&AE,0154S   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,154S    ,1     ,B+ ,4,22,"TOOHEY, DAMIAN M",01,"Flight Mechanics, Stability, and Control of Aircraft",MECH&AE,0154S   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,154S    ,1     ,B  ,4,22,"TOOHEY, DAMIAN M",01,"Flight Mechanics, Stability, and Control of Aircraft",MECH&AE,0154S   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,154S    ,1     ,B- ,2,22,"TOOHEY, DAMIAN M",01,"Flight Mechanics, Stability, and Control of Aircraft",MECH&AE,0154S   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,1     ,A  ,5,28,"HU, YONGJIE",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,1     ,A- ,22,28,"HU, YONGJIE",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,1     ,B  ,1,28,"HU, YONGJIE",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,2     ,A  ,11,30,"LAVINE, ADRIENNE G",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 002  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,2     ,A- ,12,30,"LAVINE, ADRIENNE G",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 002  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,2     ,B+ ,3,30,"LAVINE, ADRIENNE G",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 002  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,2     ,B  ,1,30,"LAVINE, ADRIENNE G",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 002  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,2     ,B- ,2,30,"LAVINE, ADRIENNE G",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 002  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,2     ,D+ ,1,30,"LAVINE, ADRIENNE G",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 002  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,3     ,A+ ,9,25,"LIN, NEIL",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 003  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,3     ,A  ,14,25,"LIN, NEIL",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 003  
23F,MECHANICAL AND AEROSPACE ENGINEERING,157     ,3     ,A- ,2,25,"LIN, NEIL",01,Basic Mechanical and Aerospace Engineering Laboratory,MECH&AE,0157    , 003  
23F,MECHANICAL AND AEROSPACE ENGINEERING,161A    ,1     ,A+ ,10,101,"DAVOYAN, ARTUR R",01,Introduction to Astronautics,MECH&AE,0161A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,161A    ,1     ,A  ,90,101,"DAVOYAN, ARTUR R",01,Introduction to Astronautics,MECH&AE,0161A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,161A    ,1     ,B  ,1,101,"DAVOYAN, ARTUR R",01,Introduction to Astronautics,MECH&AE,0161A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,162A    ,1     ,A  ,40,96,"MATTHES, CHRISTOPHER STANLEY RUTTER",01,Introduction to Mechanisms and Mechanical Systems,MECH&AE,0162A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,162A    ,1     ,A- ,14,96,"MATTHES, CHRISTOPHER STANLEY RUTTER",01,Introduction to Mechanisms and Mechanical Systems,MECH&AE,0162A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,162A    ,1     ,B+ ,18,96,"MATTHES, CHRISTOPHER STANLEY RUTTER",01,Introduction to Mechanisms and Mechanical Systems,MECH&AE,0162A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,162A    ,1     ,B  ,13,96,"MATTHES, CHRISTOPHER STANLEY RUTTER",01,Introduction to Mechanisms and Mechanical Systems,MECH&AE,0162A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,162A    ,1     ,B- ,8,96,"MATTHES, CHRISTOPHER STANLEY RUTTER",01,Introduction to Mechanisms and Mechanical Systems,MECH&AE,0162A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,162A    ,1     ,C+ ,2,96,"MATTHES, CHRISTOPHER STANLEY RUTTER",01,Introduction to Mechanisms and Mechanical Systems,MECH&AE,0162A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,162A    ,1     ,C- ,1,96,"MATTHES, CHRISTOPHER STANLEY RUTTER",01,Introduction to Mechanisms and Mechanical Systems,MECH&AE,0162A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C163A   ,1     ,A+ ,6,30,"HONG, DENNIS W",01,Kinematics of Robotic Systems,MECH&AE,0163A C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C163A   ,1     ,A  ,8,30,"HONG, DENNIS W",01,Kinematics of Robotic Systems,MECH&AE,0163A C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C163A   ,1     ,A- ,12,30,"HONG, DENNIS W",01,Kinematics of Robotic Systems,MECH&AE,0163A C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C163A   ,1     ,B+ ,3,30,"HONG, DENNIS W",01,Kinematics of Robotic Systems,MECH&AE,0163A C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,C163A   ,1     ,B- ,1,30,"HONG, DENNIS W",01,Kinematics of Robotic Systems,MECH&AE,0163A C , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166A    ,1     ,A+ ,2,58,"SEPULVEDA, ABDON",01,Analysis of Aerospace Structures,MECH&AE,0166A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166A    ,1     ,A  ,24,58,"SEPULVEDA, ABDON",01,Analysis of Aerospace Structures,MECH&AE,0166A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166A    ,1     ,A- ,18,58,"SEPULVEDA, ABDON",01,Analysis of Aerospace Structures,MECH&AE,0166A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166A    ,1     ,B+ ,6,58,"SEPULVEDA, ABDON",01,Analysis of Aerospace Structures,MECH&AE,0166A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166A    ,1     ,B  ,4,58,"SEPULVEDA, ABDON",01,Analysis of Aerospace Structures,MECH&AE,0166A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166A    ,1     ,C+ ,4,58,"SEPULVEDA, ABDON",01,Analysis of Aerospace Structures,MECH&AE,0166A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166C    ,80    ,A+ ,1,14,"SEPULVEDA, ABDON",01,Design of Composite Structures,MECH&AE,0166C   , 080  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166C    ,80    ,A  ,8,14,"SEPULVEDA, ABDON",01,Design of Composite Structures,MECH&AE,0166C   , 080  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166C    ,80    ,A- ,5,14,"SEPULVEDA, ABDON",01,Design of Composite Structures,MECH&AE,0166C   , 080  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166C    ,80    ,I  ,1,14,"SEPULVEDA, ABDON",01,Design of Composite Structures,MECH&AE,0166C   , 080  
23F,MECHANICAL AND AEROSPACE ENGINEERING,166C    ,80    ,I  ,1,14,"SEPULVEDA, ABDON",01,Design of Composite Structures,MECH&AE,0166C   , 080  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,A+ ,4,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,A  ,13,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,A- ,14,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,B+ ,12,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,B  ,14,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,B- ,9,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,C+ ,3,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,C  ,5,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,C- ,3,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171A    ,1     ,D+ ,6,83,"IWASAKI, TETSUYA",01,Introduction to Feedback and Control Systems: Dynamic Systems Control I,MECH&AE,0171A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171B    ,1     ,A+ ,1,10,"TSAO, TSU-CHIN",01,Digital Control of Physical Systems,MECH&AE,0171B   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171B    ,1     ,A  ,6,10,"TSAO, TSU-CHIN",01,Digital Control of Physical Systems,MECH&AE,0171B   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171B    ,1     ,A- ,1,10,"TSAO, TSU-CHIN",01,Digital Control of Physical Systems,MECH&AE,0171B   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,171B    ,1     ,B+ ,2,10,"TSAO, TSU-CHIN",01,Digital Control of Physical Systems,MECH&AE,0171B   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,174     ,1     ,A+ ,5,29,"MOSLEH, ALI",01,"Probability and Its Applications to Risk, Reliability, and Quality Control",MECH&AE,0174    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,174     ,1     ,A  ,15,29,"MOSLEH, ALI",01,"Probability and Its Applications to Risk, Reliability, and Quality Control",MECH&AE,0174    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,174     ,1     ,A- ,2,29,"MOSLEH, ALI",01,"Probability and Its Applications to Risk, Reliability, and Quality Control",MECH&AE,0174    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,174     ,1     ,B+ ,3,29,"MOSLEH, ALI",01,"Probability and Its Applications to Risk, Reliability, and Quality Control",MECH&AE,0174    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,174     ,1     ,B  ,3,29,"MOSLEH, ALI",01,"Probability and Its Applications to Risk, Reliability, and Quality Control",MECH&AE,0174    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,174     ,1     ,B- ,1,29,"MOSLEH, ALI",01,"Probability and Its Applications to Risk, Reliability, and Quality Control",MECH&AE,0174    , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,183A    ,1     ,A+ ,3,72,"LI, XIAOCHUN",01,Introduction to Manufacturing Processes,MECH&AE,0183A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,183A    ,1     ,A  ,19,72,"LI, XIAOCHUN",01,Introduction to Manufacturing Processes,MECH&AE,0183A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,183A    ,1     ,A- ,10,72,"LI, XIAOCHUN",01,Introduction to Manufacturing Processes,MECH&AE,0183A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,183A    ,1     ,B+ ,19,72,"LI, XIAOCHUN",01,Introduction to Manufacturing Processes,MECH&AE,0183A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,183A    ,1     ,B  ,13,72,"LI, XIAOCHUN",01,Introduction to Manufacturing Processes,MECH&AE,0183A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,183A    ,1     ,B- ,7,72,"LI, XIAOCHUN",01,Introduction to Manufacturing Processes,MECH&AE,0183A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,183A    ,1     ,C- ,1,72,"LI, XIAOCHUN",01,Introduction to Manufacturing Processes,MECH&AE,0183A   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,M183B   ,1     ,A  ,23,44,"CHIOU, PEI-YU",01,Introduction to Microscale and Nanoscale Manufacturing,MECH&AE,0183B M , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,M183B   ,1     ,A- ,10,44,"CHIOU, PEI-YU",01,Introduction to Microscale and Nanoscale Manufacturing,MECH&AE,0183B M , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,M183B   ,1     ,B+ ,3,44,"CHIOU, PEI-YU",01,Introduction to Microscale and Nanoscale Manufacturing,MECH&AE,0183B M , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,M183B   ,1     ,B  ,5,44,"CHIOU, PEI-YU",01,Introduction to Microscale and Nanoscale Manufacturing,MECH&AE,0183B M , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,M183B   ,1     ,B- ,2,44,"CHIOU, PEI-YU",01,Introduction to Microscale and Nanoscale Manufacturing,MECH&AE,0183B M , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,M183B   ,1     ,F  ,1,44,"CHIOU, PEI-YU",01,Introduction to Microscale and Nanoscale Manufacturing,MECH&AE,0183B M , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,250C    ,1     ,A+ ,4,14,"KARAGOZIAN, ANN R",01,Compressible Flows,MECH&AE,0250C   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,250C    ,1     ,A  ,4,14,"KARAGOZIAN, ANN R",01,Compressible Flows,MECH&AE,0250C   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,250C    ,1     ,A- ,2,14,"KARAGOZIAN, ANN R",01,Compressible Flows,MECH&AE,0250C   , 001  
23F,MECHANICAL AND AEROSPACE ENGINEERING,250C    ,1     ,B+ ,3,14,"KARAGOZIAN, ANN R",01,Compressible Flows,MECH&AE,0250C   , 001  
